Date(UTC)	Depth(m)	Temperature(C)	PAR	Angle	Dryness
2016-03-02 17:22:33.00	3.32	-1.710	1.51	43.000	0
2016-03-02 17:52:33.00	3.29	-1.710	1.5	43.000	0
2016-03-02 18:22:33.00	3.31	-1.710	1.51	43.000	0
2016-03-02 18:52:33.00	3.34	-1.710	1.51	43.000	0
2016-03-02 21:22:33.00	3.32	-1.710	1.49	43.000	0
2016-03-02 21:52:33.00	3.34	-1.710	1.51	43.000	0
2016-03-02 22:22:33.00	3.34	-1.710	1.51	43.000	0
2016-03-02 22:52:33.00	3.32	-1.710	1.49	43.000	0
2016-03-02 23:22:33.00	3.34	-1.710	1.49	43.000	0
2016-03-02 23:52:33.00	3.33	-1.710	1.51	43.000	0
2016-03-03 00:22:33.00	3.34	-1.710	1.5	43.000	0
2016-03-03 00:52:33.00	3.30	-1.710	1.49	43.000	0
2016-03-03 07:22:33.00	3.32	-1.710	1.47	43.000	0
2016-03-03 07:52:33.00	3.34	-1.710	1.49	43.000	0
2016-03-03 08:22:33.00	3.34	-1.710	1.51	43.000	0
2016-03-03 08:52:33.00	3.34	-1.710	1.5	43.000	0
2016-03-03 09:22:33.00	3.34	-1.710	1.5	43.000	0
2016-03-03 09:52:33.00	3.34	-1.710	1.52	43.000	0
2016-03-03 10:22:33.00	3.35	-1.710	1.5	43.000	0
2016-03-03 10:52:33.00	3.31	-1.710	1.5	43.000	0
2016-03-03 11:22:33.00	3.32	-1.710	1.5	43.000	0
2016-03-03 11:52:33.00	3.34	-1.710	1.48	43.000	0
2016-03-03 12:22:33.00	3.36	-1.710	1.5	43.000	0
2016-03-03 12:52:33.00	3.34	-1.710	1.49	43.000	0
2016-03-03 13:22:33.00	3.34	-1.710	1.52	43.000	0
2016-03-03 13:52:33.00	3.35	-1.710	1.5	43.000	0
2016-03-03 14:22:33.00	3.36	-1.710	1.51	43.000	0
2016-03-03 14:52:33.00	3.36	-1.710	1.5	44.000	0
2016-03-03 17:22:33.00	3.34	-1.710	1.5	43.000	0
2016-03-03 17:52:33.00	3.36	-1.710	1.49	43.000	0
2016-03-03 18:22:33.00	3.34	-1.710	1.49	43.000	0
2016-03-03 18:52:33.00	3.33	-1.710	1.5	43.000	0
2016-03-03 19:22:33.00	3.36	-1.710	1.48	43.000	0
2016-03-03 19:52:33.00	3.35	-1.710	1.51	43.000	0
2016-03-03 20:22:33.00	3.36	-1.710	1.51	43.000	0
2016-03-03 20:52:33.00	3.33	-1.710	1.52	43.000	0
2016-03-03 23:22:33.00	3.37	-1.710	1.49	43.000	0
2016-03-03 23:52:33.00	3.33	-1.710	1.48	43.000	0
2016-03-04 00:22:33.00	3.34	-1.710	1.5	43.000	0
2016-03-04 00:52:33.00	3.37	-1.710	1.48	43.000	0
2016-03-04 01:22:33.00	3.34	-1.710	1.49	43.000	0
2016-03-04 01:52:33.00	3.34	-1.710	1.51	43.000	0
2016-03-04 02:22:33.00	3.32	-1.710	1.51	43.000	0
2016-03-04 02:52:33.00	3.33	-1.710	1.49	43.000	0
2016-03-04 03:22:33.00	3.34	-1.710	1.51	43.000	0
2016-03-04 03:52:33.00	3.33	-1.710	1.51	43.000	0
2016-03-04 04:22:33.00	3.33	-1.710	1.49	43.000	0
2016-03-04 04:52:33.00	3.33	-1.710	1.5	43.000	0
2016-03-04 09:22:33.00	3.29	-1.710	1.51	43.000	0
2016-03-04 09:52:33.00	3.27	-1.710	1.52	44.000	0
2016-03-04 10:22:33.00	3.28	-1.710	1.51	43.000	0
2016-03-04 10:52:33.00	3.28	-1.710	1.51	43.000	0
2016-03-04 13:22:33.00	3.23	-1.710	1.51	43.000	0
2016-03-04 13:52:33.00	3.27	-1.710	1.5	44.000	0
2016-03-04 14:22:33.00	3.25	-1.710	1.51	43.000	0
2016-03-04 14:52:33.00	3.24	-1.710	1.53	43.000	0
2016-03-04 17:22:33.00	3.24	-1.710	1.5	43.000	0
2016-03-04 17:52:33.00	3.28	-1.710	1.47	43.000	0
2016-03-04 18:22:33.00	3.25	-1.710	1.5	43.000	0
2016-03-04 18:52:33.00	3.28	-1.710	1.48	43.000	0
2016-03-04 19:22:33.00	3.28	-1.710	1.49	43.000	0
2016-03-04 19:52:33.00	3.32	-1.710	1.49	43.000	0
2016-03-04 20:22:33.00	3.31	-1.710	1.52	43.000	0
2016-03-04 20:52:33.00	3.32	-1.710	1.52	43.000	0
2016-03-05 03:22:33.00	3.36	-1.710	1.49	43.000	0
2016-03-05 03:52:33.00	3.37	-1.710	1.5	43.000	0
2016-03-05 04:22:33.00	3.40	-1.710	1.49	43.000	0
2016-03-05 04:52:33.00	3.39	-1.710	1.52	43.000	0
2016-03-05 07:22:33.00	3.38	-1.710	1.54	43.000	0
2016-03-05 07:52:33.00	3.38	-1.710	1.49	43.000	0
2016-03-05 08:22:33.00	3.39	-1.710	1.5	43.000	0
2016-03-05 08:52:33.00	3.39	-1.710	1.48	43.000	0
2016-03-05 09:22:33.00	3.40	-1.710	1.52	43.000	0
2016-03-05 09:52:33.00	3.39	-1.710	1.51	43.000	0
2016-03-05 10:22:33.00	3.40	-1.710	1.5	44.000	0
2016-03-05 10:52:33.00	3.39	-1.710	1.49	44.000	0
2016-03-05 11:22:33.00	3.40	-1.700	1.49	43.000	0
2016-03-05 11:52:33.00	3.39	-1.700	1.53	43.000	0
2016-03-05 12:22:33.00	3.39	-1.700	1.51	43.000	0
2016-03-05 12:52:33.00	3.39	-1.710	1.5	43.000	0
2016-03-05 15:22:33.00	3.36	-1.710	1.5	43.000	0
2016-03-05 15:52:33.00	3.36	-1.700	1.51	43.000	0
2016-03-05 16:22:33.00	3.37	-1.710	1.52	44.000	0
2016-03-05 16:52:33.00	3.37	-1.710	1.5	43.000	0
2016-03-05 17:22:33.00	3.34	-1.710	1.5	43.000	0
2016-03-05 17:52:33.00	3.34	-1.700	1.51	43.000	0
2016-03-05 18:22:33.00	3.34	-1.700	1.48	44.000	0
2016-03-05 18:52:33.00	3.34	-1.700	1.49	43.000	0
2016-03-05 19:22:33.00	3.34	-1.700	1.49	43.000	0
2016-03-05 19:52:33.00	3.31	-1.700	1.51	43.000	0
2016-03-05 20:22:33.00	3.31	-1.700	1.51	44.000	0
2016-03-05 20:52:33.00	3.32	-1.700	1.5	43.000	0
2016-03-06 01:22:33.00	3.29	-1.700	1.5	43.000	0
2016-03-06 01:52:33.00	3.27	-1.710	1.49	43.000	0
2016-03-06 02:22:33.00	3.24	-1.700	1.5	43.000	0
2016-03-06 02:52:33.00	3.29	-1.700	1.51	43.000	0
2016-03-06 03:22:33.00	3.24	-1.700	1.5	43.000	0
2016-03-06 03:52:33.00	3.25	-1.700	1.5	43.000	0
2016-03-06 04:22:33.00	3.26	-1.700	1.5	43.000	0
2016-03-06 04:52:33.00	3.22	-1.700	1.51	43.000	0
2016-03-06 09:22:33.00	3.20	-1.700	1.56	44.000	0
2016-03-06 09:52:33.00	3.22	-1.700	1.57	43.000	0
2016-03-06 10:22:33.00	3.22	-1.700	1.53	43.000	0
2016-03-06 10:52:33.00	3.17	-1.700	1.59	43.000	0
2016-03-06 13:22:33.00	3.21	-1.700	1.54	43.000	0
2016-03-06 13:52:33.00	3.17	-1.700	1.53	43.000	0
2016-03-06 14:22:33.00	3.21	-1.700	1.52	43.000	0
2016-03-06 14:52:33.00	3.20	-1.700	1.54	43.000	0
2016-03-06 15:22:33.00	3.19	-1.700	1.51	43.000	0
2016-03-06 15:52:33.00	3.20	-1.700	1.49	43.000	0
2016-03-06 16:22:33.00	3.16	-1.700	1.51	44.000	0
2016-03-06 16:52:33.00	3.16	-1.700	1.51	43.000	0
2016-03-06 17:22:33.00	3.19	-1.700	1.5	43.000	0
2016-03-06 17:52:33.00	3.20	-1.700	1.51	43.000	0
2016-03-06 18:22:33.00	3.17	-1.700	1.49	43.000	0
2016-03-06 18:52:33.00	3.19	-1.700	1.51	43.000	0
2016-03-06 19:22:33.00	3.20	-1.700	1.53	43.000	0
2016-03-06 19:52:33.00	3.22	-1.700	1.51	43.000	0
2016-03-06 20:22:33.00	3.20	-1.700	1.49	43.000	0
2016-03-06 20:52:33.00	3.16	-1.700	1.49	43.000	0
2016-03-07 01:22:33.00	3.19	-1.700	1.49	43.000	0
2016-03-07 01:52:33.00	3.18	-1.700	1.49	43.000	0
2016-03-07 02:22:33.00	3.22	-1.700	1.51	43.000	0
2016-03-07 02:52:33.00	3.18	-1.700	1.49	43.000	0
2016-03-07 03:22:33.00	3.22	-1.700	1.52	43.000	0
2016-03-07 03:52:33.00	3.20	-1.700	1.52	43.000	0
2016-03-07 04:22:33.00	3.18	-1.700	1.53	43.000	0
2016-03-07 04:52:33.00	3.21	-1.700	1.54	44.000	0
2016-03-07 11:22:33.00	3.22	-1.700	1.68	43.000	0
2016-03-07 11:52:33.00	3.21	-1.700	1.62	43.000	0
2016-03-07 12:22:33.00	3.19	-1.700	1.66	43.000	0
2016-03-07 12:52:33.00	3.20	-1.700	1.96	43.000	0
2016-03-07 13:22:33.00	3.19	-1.700	1.73	43.000	0
2016-03-07 13:52:33.00	3.22	-1.700	1.68	43.000	0
2016-03-07 14:22:33.00	3.20	-1.700	1.73	43.000	0
2016-03-07 14:52:33.00	3.20	-1.700	1.54	43.000	0
2016-03-07 17:22:33.00	3.19	-1.700	1.59	43.000	0
2016-03-07 17:52:33.00	3.20	-1.700	1.67	43.000	0
2016-03-07 18:22:33.00	3.19	-1.700	1.54	43.000	0
2016-03-07 18:52:33.00	3.21	-1.700	1.52	43.000	0
2016-03-07 23:22:33.00	3.21	-1.700	1.5	43.000	0
2016-03-07 23:52:33.00	3.18	-1.700	1.5	43.000	0
2016-03-08 00:22:33.00	3.23	-1.700	1.47	43.000	0
2016-03-08 00:52:33.00	3.22	-1.700	1.47	43.000	0
2016-03-08 01:22:33.00	3.20	-1.700	1.5	44.000	0
2016-03-08 01:52:33.00	3.21	-1.700	1.49	43.000	0
2016-03-08 02:22:33.00	3.22	-1.700	1.49	43.000	0
2016-03-08 02:52:33.00	3.20	-1.700	1.48	43.000	0
2016-03-08 03:22:33.00	3.21	-1.700	1.48	43.000	0
2016-03-08 03:52:33.00	3.22	-1.700	1.52	43.000	0
2016-03-08 04:22:33.00	3.22	-1.700	1.51	43.000	0
2016-03-08 04:52:33.00	3.21	-1.700	1.5	43.000	0
2016-03-08 09:22:33.00	3.21	-1.700	1.62	43.000	0
2016-03-08 09:52:33.00	3.23	-1.700	1.64	43.000	0
2016-03-08 10:22:33.00	3.21	-1.690	1.64	43.000	0
2016-03-08 10:52:33.00	3.22	-1.690	1.93	43.000	0
2016-03-08 11:22:33.00	3.20	-1.690	2.01	43.000	0
2016-03-08 11:52:33.00	3.20	-1.690	2.06	43.000	0
2016-03-08 12:22:33.00	3.23	-1.690	2.07	43.000	0
2016-03-08 12:52:33.00	3.21	-1.690	2.07	43.000	0
2016-03-08 17:22:33.00	3.21	-1.700	1.77	43.000	0
2016-03-08 17:52:33.00	3.18	-1.690	1.73	43.000	0
2016-03-08 18:22:33.00	3.19	-1.690	1.71	43.000	0
2016-03-08 18:52:33.00	3.19	-1.690	1.71	43.000	0
2016-03-08 19:22:33.00	3.17	-1.690	1.64	43.000	0
2016-03-08 19:52:33.00	3.19	-1.690	1.65	44.000	0
2016-03-08 20:22:33.00	3.20	-1.690	1.59	44.000	0
2016-03-08 20:52:33.00	3.18	-1.690	1.57	43.000	0
2016-03-08 21:22:33.00	3.19	-1.690	1.52	43.000	0
2016-03-08 21:52:33.00	3.17	-1.690	1.53	43.000	0
2016-03-08 22:22:33.00	3.21	-1.690	1.53	43.000	0
2016-03-08 22:52:33.00	3.15	-1.690	1.53	43.000	0
2016-03-09 05:22:33.00	3.14	-1.690	1.51	43.000	0
2016-03-09 05:52:33.00	3.15	-1.690	1.54	43.000	0
2016-03-09 06:22:33.00	3.14	-1.690	1.55	43.000	0
2016-03-09 06:52:33.00	3.16	-1.690	1.55	43.000	0
2016-03-09 07:22:33.00	3.15	-1.690	1.54	43.000	0
2016-03-09 07:52:33.00	3.12	-1.690	1.57	43.000	0
2016-03-09 08:22:33.00	3.15	-1.690	1.55	43.000	0
2016-03-09 08:52:33.00	3.13	-1.690	1.51	43.000	0
2016-03-09 09:22:33.00	3.13	-1.680	1.56	43.000	0
2016-03-09 09:52:33.00	3.12	-1.690	1.65	43.000	0
2016-03-09 10:22:33.00	3.12	-1.680	1.59	43.000	0
2016-03-09 10:52:33.00	3.10	-1.690	1.68	43.000	0
2016-03-09 11:22:33.00	3.10	-1.690	1.66	43.000	0
2016-03-09 11:52:33.00	3.13	-1.680	1.67	43.000	0
2016-03-09 12:22:33.00	3.13	-1.680	1.59	43.000	0
2016-03-09 12:52:33.00	3.13	-1.680	1.61	43.000	0
2016-03-09 17:22:33.00	3.11	-1.680	1.55	43.000	0
2016-03-09 17:52:33.00	3.10	-1.680	1.54	43.000	0
2016-03-09 18:22:33.00	3.12	-1.680	1.53	43.000	0
2016-03-09 18:52:33.00	3.12	-1.680	1.5	43.000	0
2016-03-10 07:22:33.00	3.10	-1.670	1.6	43.000	0
2016-03-10 07:52:33.00	3.10	-1.670	1.65	43.000	0
2016-03-10 08:22:33.00	3.10	-1.670	1.64	43.000	0
2016-03-10 08:52:33.00	3.10	-1.660	1.68	43.000	0
2016-03-10 13:22:33.00	3.11	-1.660	1.83	43.000	0
2016-03-10 13:52:33.00	3.08	-1.660	2	43.000	0
2016-03-10 14:22:33.00	3.09	-1.660	2.09	43.000	0
2016-03-10 14:52:33.00	3.09	-1.660	2.48	43.000	0
2016-03-10 17:22:33.00	3.09	-1.660	2.07	43.000	0
2016-03-10 17:52:33.00	3.10	-1.660	2.73	43.000	0
2016-03-10 18:22:33.00	3.11	-1.650	2.66	43.000	0
2016-03-10 18:52:33.00	3.07	-1.650	2.56	43.000	0
2016-03-10 21:22:33.00	3.08	-1.650	1.77	43.000	0
2016-03-10 21:52:33.00	3.08	-1.650	1.69	43.000	0
2016-03-10 22:22:33.00	3.08	-1.650	1.55	43.000	0
2016-03-10 22:52:33.00	3.08	-1.650	1.51	43.000	0
2016-03-11 01:22:33.00	3.04	-1.640	1.51	43.000	0
2016-03-11 01:52:33.00	3.07	-1.640	1.5	43.000	0
2016-03-11 02:22:33.00	3.05	-1.640	1.53	43.000	0
2016-03-11 02:52:33.00	3.04	-1.640	1.52	43.000	0
2016-03-11 03:22:33.00	3.08	-1.640	1.53	43.000	0
2016-03-11 03:52:33.00	3.04	-1.640	1.54	43.000	0
2016-03-11 04:22:33.00	3.05	-1.640	1.54	43.000	0
2016-03-11 04:52:33.00	3.03	-1.640	1.54	43.000	0
2016-03-11 07:22:33.00	3.03	-1.630	1.65	43.000	0
2016-03-11 07:52:33.00	3.04	-1.630	1.8	43.000	0
2016-03-11 08:22:33.00	3.03	-1.620	2.19	43.000	0
2016-03-11 08:52:33.00	3.06	-1.620	2.71	43.000	0
2016-03-11 09:22:33.00	3.04	-1.620	3.09	43.000	0
2016-03-11 09:52:33.00	3.05	-1.620	3.43	43.000	0
2016-03-11 10:22:33.00	3.05	-1.620	3.75	43.000	0
2016-03-11 10:52:33.00	3.03	-1.610	3.95	43.000	0
2016-03-11 11:22:33.00	3.04	-1.610	3.25	43.000	0
2016-03-11 11:52:33.00	3.03	-1.610	3.95	43.000	0
2016-03-11 12:22:33.00	3.03	-1.610	3.79	43.000	0
2016-03-11 12:52:33.00	3.01	-1.610	3.44	43.000	0
2016-03-11 23:22:33.00	2.99	-1.570	1.54	43.000	0
2016-03-11 23:52:33.00	2.99	-1.570	1.5	43.000	0
2016-03-12 00:22:33.00	2.95	-1.570	1.49	43.000	0
2016-03-12 00:52:33.00	2.97	-1.560	1.48	43.000	0
2016-03-12 03:22:33.00	2.97	-1.560	1.56	43.000	0
2016-03-12 03:52:33.00	2.96	-1.550	1.59	43.000	0
2016-03-12 04:22:33.00	2.95	-1.560	1.63	43.000	0
2016-03-12 04:52:33.00	2.95	-1.550	1.67	43.000	0
2016-03-12 07:22:33.00	2.92	-1.540	1.88	43.000	0
2016-03-12 07:52:33.00	2.95	-1.540	1.86	43.000	0
2016-03-12 08:22:33.00	2.96	-1.540	1.83	43.000	0
2016-03-12 08:52:33.00	2.93	-1.530	2	43.000	0
2016-03-12 13:22:33.00	2.96	-1.530	2.1	43.000	0
2016-03-12 13:52:33.00	2.99	-1.520	2.22	43.000	0
2016-03-12 14:22:33.00	2.92	-1.520	2.23	43.000	0
2016-03-12 14:52:33.00	2.96	-1.520	2.88	43.000	0
2016-03-12 15:22:33.00	2.96	-1.520	2.19	43.000	0
2016-03-12 15:52:33.00	2.95	-1.520	2.93	43.000	0
2016-03-12 16:22:33.00	2.98	-1.520	2.83	43.000	0
2016-03-12 16:52:33.00	2.96	-1.520	2.52	43.000	0
2016-03-12 21:22:33.00	2.99	-1.530	1.63	43.000	0
2016-03-12 21:52:33.00	2.99	-1.530	1.59	43.000	0
2016-03-12 22:22:33.00	2.98	-1.530	1.57	43.000	0
2016-03-12 22:52:33.00	2.95	-1.530	1.56	43.000	0
2016-03-13 01:22:33.00	2.98	-1.550	1.5	43.000	0
2016-03-13 01:52:33.00	2.97	-1.560	1.51	43.000	0
2016-03-13 02:22:33.00	2.97	-1.560	1.53	43.000	0
2016-03-13 02:52:33.00	2.98	-1.560	1.53	43.000	0
2016-03-13 03:22:33.00	2.96	-1.560	1.55	43.000	0
2016-03-13 03:52:33.00	2.99	-1.560	1.57	43.000	0
2016-03-13 04:22:33.00	2.98	-1.560	1.58	43.000	0
2016-03-13 04:52:33.00	2.99	-1.560	1.66	43.000	0
2016-03-13 07:22:33.00	2.99	-1.560	2.06	43.000	0
2016-03-13 07:52:33.00	3.01	-1.560	1.93	43.000	0
2016-03-13 08:22:33.00	2.99	-1.560	2.34	43.000	0
2016-03-13 08:52:33.00	2.95	-1.560	2.19	43.000	0
2016-03-13 11:22:33.00	2.99	-1.570	3.63	43.000	0
2016-03-13 11:52:33.00	2.96	-1.570	3.11	43.000	0
2016-03-13 12:22:33.00	2.95	-1.570	2.68	43.000	0
2016-03-13 12:52:33.00	2.97	-1.570	2.69	43.000	0
2016-03-13 13:22:33.00	2.94	-1.570	2.88	43.000	0
2016-03-13 13:52:33.00	2.97	-1.570	3.09	43.000	0
2016-03-13 14:22:33.00	2.95	-1.570	3.29	43.000	0
2016-03-13 14:52:33.00	2.92	-1.580	3	43.000	0
2016-03-13 17:22:33.00	2.93	-1.580	2.84	43.000	0
2016-03-13 17:52:33.00	2.94	-1.590	2.74	43.000	0
2016-03-13 18:22:33.00	2.93	-1.590	2.49	43.000	0
2016-03-13 18:52:33.00	2.91	-1.590	2.4	43.000	0
2016-03-13 19:22:33.00	2.88	-1.600	2.09	43.000	0
2016-03-13 19:52:33.00	2.87	-1.600	2.09	43.000	0
2016-03-13 20:22:33.00	2.89	-1.600	1.82	43.000	0
2016-03-13 20:52:33.00	2.90	-1.610	1.78	43.000	0
2016-03-13 23:22:33.00	2.94	-1.610	1.54	43.000	0
2016-03-13 23:52:33.00	2.89	-1.610	1.54	42.000	0
2016-03-14 00:22:33.00	2.92	-1.610	1.49	43.000	0
2016-03-14 00:52:33.00	2.88	-1.610	1.5	43.000	0
2016-03-14 07:22:33.00	2.87	-1.620	2.16	43.000	0
2016-03-14 07:52:33.00	2.87	-1.620	2.66	43.000	0
2016-03-14 08:22:33.00	2.86	-1.620	2.72	43.000	0
2016-03-14 08:52:33.00	2.85	-1.620	2.85	43.000	0
2016-03-14 09:22:33.00	2.85	-1.620	3.56	43.000	0
2016-03-14 09:52:33.00	2.85	-1.620	2.9	43.000	0
2016-03-14 10:22:33.00	2.87	-1.620	3.26	43.000	0
2016-03-14 10:52:33.00	2.89	-1.620	3.51	43.000	0
2016-03-14 15:22:33.00	2.87	-1.620	3.81	43.000	0
2016-03-14 15:52:33.00	2.86	-1.620	3.24	43.000	0
2016-03-14 16:22:33.00	2.86	-1.620	2.7	43.000	0
2016-03-14 16:52:33.00	2.85	-1.620	2.36	43.000	0
2016-03-14 17:22:33.00	2.85	-1.620	2.03	43.000	0
2016-03-14 17:52:33.00	2.85	-1.620	2.13	43.000	0
2016-03-14 18:22:33.00	2.85	-1.620	1.99	43.000	0
2016-03-14 18:52:33.00	2.85	-1.620	1.82	43.000	0
2016-03-15 07:22:33.00	2.82	-1.610	6.36	43.000	0
2016-03-15 07:52:33.00	2.83	-1.610	6.42	43.000	0
2016-03-15 08:22:33.00	2.84	-1.600	13.5	43.000	0
2016-03-15 08:52:33.00	2.83	-1.600	17.28	43.000	0
2016-03-15 11:22:33.00	2.82	-1.600	14.82	43.000	0
2016-03-15 11:52:33.00	2.84	-1.600	10.96	43.000	0
2016-03-15 12:22:33.00	2.87	-1.600	12.21	43.000	0
2016-03-15 12:52:33.00	2.86	-1.600	15.02	43.000	0
2016-03-15 15:22:33.00	2.86	-1.600	15.13	43.000	0
2016-03-15 15:52:33.00	2.85	-1.600	13.5	43.000	0
2016-03-15 16:22:33.00	2.86	-1.590	19.12	43.000	0
2016-03-15 16:52:33.00	2.86	-1.590	21.4	42.000	0
2016-03-15 17:22:33.00	2.86	-1.590	22.22	43.000	0
2016-03-15 17:52:33.00	2.84	-1.590	17	43.000	0
2016-03-15 18:22:33.00	2.85	-1.600	9.47	42.000	0
2016-03-15 18:52:33.00	2.84	-1.610	5.35	43.000	0
2016-03-15 19:22:33.00	2.85	-1.610	6.23	43.000	0
2016-03-15 19:52:33.00	2.87	-1.610	3.35	42.000	0
2016-03-15 20:22:33.00	2.84	-1.610	4.18	43.000	0
2016-03-15 20:52:33.00	2.83	-1.610	6.6	43.000	0
2016-03-16 03:22:33.00	2.77	-1.610	1.56	43.000	0
2016-03-16 03:52:33.00	2.79	-1.610	1.64	43.000	0
2016-03-16 04:22:33.00	2.79	-1.610	1.8	42.000	0
2016-03-16 04:52:33.00	2.78	-1.610	1.88	42.000	0
2016-03-16 07:22:33.00	2.77	-1.610	2.05	43.000	0
2016-03-16 07:52:33.00	2.80	-1.610	2.31	43.000	0
2016-03-16 08:22:33.00	2.77	-1.610	2.42	43.000	0
2016-03-16 08:52:33.00	2.79	-1.610	2.37	42.000	0
2016-03-16 09:22:33.00	2.80	-1.610	1.76	43.000	0
2016-03-16 09:52:33.00	2.81	-1.610	2.67	42.000	0
2016-03-16 10:22:33.00	2.81	-1.610	2.8	43.000	0
2016-03-16 10:52:33.00	2.81	-1.610	2.79	43.000	0
2016-03-16 11:22:33.00	2.81	-1.610	4.31	43.000	0
2016-03-16 11:52:33.00	2.79	-1.600	5.57	43.000	0
2016-03-16 12:22:33.00	2.78	-1.610	5.16	43.000	0
2016-03-16 12:52:33.00	2.77	-1.600	5.99	43.000	0
2016-03-16 13:22:33.00	2.87	-1.600	4.66	43.000	0
2016-03-16 13:52:33.00	2.86	-1.600	2.77	42.000	0
2016-03-16 14:22:33.00	2.85	-1.610	5.13	43.000	0
2016-03-16 14:52:33.00	2.83	-1.610	3.47	43.000	0
2016-03-16 15:22:33.00	2.86	-1.600	4.14	43.000	0
2016-03-16 15:52:33.00	2.87	-1.610	3.13	42.000	0
2016-03-16 16:22:33.00	2.84	-1.610	3.43	43.000	0
2016-03-16 16:52:33.00	2.88	-1.610	3.47	43.000	0
2016-03-16 19:22:33.00	2.83	-1.600	1.96	43.000	0
2016-03-16 19:52:33.00	2.84	-1.610	2.07	43.000	0
2016-03-16 20:22:33.00	2.84	-1.600	1.92	43.000	0
2016-03-16 20:52:33.00	2.85	-1.600	1.81	43.000	0
2016-03-17 01:22:33.00	2.83	-1.580	1.52	43.000	0
2016-03-17 01:52:33.00	2.83	-1.570	1.53	43.000	0
2016-03-17 02:22:33.00	2.83	-1.560	1.53	43.000	0
2016-03-17 02:52:33.00	2.83	-1.550	1.56	43.000	0
2016-03-17 05:22:33.00	2.83	-1.520	2.14	43.000	0
2016-03-17 05:52:33.00	2.82	-1.510	1.95	43.000	0
2016-03-17 06:22:33.00	2.82	-1.510	2.13	43.000	0
2016-03-17 06:52:33.00	2.83	-1.500	3.05	43.000	0
2016-03-17 07:22:33.00	2.82	-1.500	3.14	42.000	0
2016-03-17 07:52:33.00	2.84	-1.500	3.71	42.000	0
2016-03-17 08:22:33.00	2.84	-1.490	4.01	43.000	0
2016-03-17 08:52:33.00	2.86	-1.500	5.53	42.000	0
2016-03-17 09:22:33.00	2.82	-1.480	6.98	43.000	0
2016-03-17 09:52:33.00	2.85	-1.470	9.02	42.000	0
2016-03-17 10:22:33.00	2.83	-1.460	13.44	43.000	0
2016-03-17 10:52:33.00	2.84	-1.460	13.47	42.000	0
2016-03-17 13:22:33.00	2.85	-1.460	6.47	43.000	0
2016-03-17 13:52:33.00	2.87	-1.460	5.64	43.000	0
2016-03-17 14:22:33.00	2.81	-1.460	5.47	42.000	0
2016-03-17 14:52:33.00	2.86	-1.460	5.26	42.000	0
2016-03-17 15:22:33.00	2.84	-1.460	4.78	43.000	0
2016-03-17 15:52:33.00	2.85	-1.460	4.68	42.000	0
2016-03-17 16:22:33.00	2.86	-1.450	5.94	42.000	0
2016-03-17 16:52:33.00	2.83	-1.450	4.52	42.000	0
2016-03-17 17:22:33.00	2.87	-1.450	4.54	43.000	0
2016-03-17 17:52:33.00	2.84	-1.440	6.65	43.000	0
2016-03-17 18:22:33.00	2.85	-1.270	7.31	42.000	0
2016-03-17 18:52:33.00	2.85	-0.610	7.63	42.000	0
2016-03-17 19:22:33.00	2.86	-1.410	6.35	42.000	0
2016-03-17 19:52:33.00	2.87	-1.160	3.46	42.000	0
2016-03-17 20:22:33.00	2.84	-1.430	3.82	42.000	0
2016-03-17 20:52:33.00	2.86	-1.440	3.64	42.000	0
2016-03-17 21:22:33.00	2.84	-0.190	2.57	42.000	0
2016-03-17 21:52:33.00	2.87	-0.760	2.2	42.000	0
2016-03-17 22:22:33.00	3.71	-0.930	2.07	63.000	0
2016-03-17 22:52:33.00	3.69	-0.250	1.75	63.000	0
2016-03-17 23:22:33.00	3.70	0.160	1.73	63.000	0
2016-03-17 23:52:33.00	3.75	0.640	1.72	62.000	0
2016-03-18 00:22:33.00	3.75	0.530	1.73	62.000	0
2016-03-18 00:52:33.00	3.75	-1.130	1.84	63.000	0
2016-03-18 01:22:33.00	3.77	-1.440	1.92	63.000	0
2016-03-18 01:52:33.00	3.82	0.190	2.14	63.000	0
2016-03-18 02:22:33.00	3.85	0.230	2.3	63.000	0
2016-03-18 02:52:33.00	3.90	0.340	2.86	63.000	0
2016-03-18 03:22:33.00	3.96	1.120	3.92	63.000	0
2016-03-18 03:52:33.00	4.04	1.900	5.65	64.000	0
2016-03-18 04:22:33.00	4.36	3.160	5.3	64.000	0
2016-03-18 04:52:33.00	4.49	3.360	4.4	65.000	0
2016-03-18 05:22:33.00	4.63	3.620	5.94	66.000	0
2016-03-18 05:52:33.00	4.73	2.020	8.2	67.000	0
2016-03-18 06:22:33.00	4.76	1.440	7.17	69.000	0
2016-03-18 06:52:33.00	4.85	0.640	8.96	70.000	0
2016-03-18 07:22:33.00	4.93	0.740	9.79	71.000	0
2016-03-18 07:52:33.00	5.03	0.630	14.52	72.000	0
2016-03-18 08:22:33.00	4.50	2.330	50.86	59.000	0
2016-03-18 08:52:33.00	4.64	2.830	29.84	59.000	0
2016-03-18 10:32:33.00	0.29	1.920	471.27	29.000	146
2016-03-18 11:02:33.00	0.32	1.880	449.13	28.000	150
2016-03-18 11:32:33.00	0.29	1.520	388.67	29.000	147
2016-03-18 16:32:33.00	0.42	3.380	323.99	17.000	148
2016-03-18 17:02:33.00	0.42	3.460	370.1	10.000	103
2016-03-18 17:32:33.00	0.41	3.450	209.75	22.000	138
2016-03-18 19:32:33.00	0.46	3.610	133.65	7.000	141
